repo,metric,date,value,source
https://github.com/pnpm/pnpm,release,2026-08-17,2026-08-15,sample
https://github.com/pnpm/pnpm,release_source,2026-08-17,release,sample
https://github.com/pnpm/pnpm,stars,2016-01-28,0,created
https://github.com/pnpm/pnpm,stars,2026-08-13,36051,sample
https://github.com/pnpm/pnpm,stars,2026-08-17,36119,sample
https://github.com/pnpm/pnpm,stars,2026-08-18,36122,sample
https://github.com/prefix-dev/pixi,commit,2026-08-18,2026-08-18,sample
https://github.com/prefix-dev/pixi,release,2026-08-13,2026-08-10,sample
https://github.com/prefix-dev/pixi,release_source,2026-08-13,release,sample
https://github.com/prefix-dev/pixi,stars,2023-04-28,0,created
https://github.com/prefix-dev/pixi,stars,2026-08-13,7559,sample
https://github.com/prefix-dev/pixi,stars,2026-08-17,7579,sample
https://github.com/prefix-dev/pixi,stars,2026-08-18,7582,sample
https://github.com/pyenv/pyenv,commit,2026-08-17,2026-08-16,sample
https://github.com/pyenv/pyenv,release,2026-08-13,2026-08-13,sample
https://github.com/pyenv/pyenv,release_source,2026-08-13,release,sample
https://github.com/pyenv/pyenv,stars,2012-08-31,0,created
https://github.com/pyenv/pyenv,stars,2026-08-13,45013,sample
https://github.com/pyenv/pyenv,stars,2026-08-17,45022,sample
https://github.com/pyenv/pyenv,stars,2026-08-18,45028,sample
https://github.com/pypa/pip,commit,2026-08-17,2026-08-17,sample
https://github.com/pypa/pip,release,2026-08-13,2026-08-04,sample
https://github.com/pypa/pip,release_source,2026-08-13,tag,sample
https://github.com/pypa/pip,stars,2011-03-06,0,created
https://github.com/pypa/pip,stars,2026-08-13,10261,sample
https://github.com/pypa/pip,stars,2026-08-17,10263,sample
https://github.com/pypa/pip,stars,2026-08-18,10263,sample
https://github.com/pypa/pipx,commit,2026-08-18,2026-08-17,sample
https://github.com/pypa/pipx,release,2026-08-18,2026-08-13,sample
https://github.com/pypa/pipx,release_source,2026-08-13,release,sample
https://github.com/pypa/pipx,stars,2018-10-06,0,created
https://github.com/pypa/pipx,stars,2026-08-13,12925,sample
https://github.com/pypa/pipx,stars,2026-08-18,12929,sample
https://github.com/r-darwish/topgrade,commit,2026-08-17,2022-10-12,sample
https://github.com/r-darwish/topgrade,release,2026-08-17,2022-05-28,sample
https://github.com/r-darwish/topgrade,release_source,2026-08-17,release,sample
https://github.com/r-darwish/topgrade,stars,2018-05-29,0,created
https://github.com/r-darwish/topgrade,stars,2018-06-08,52,wayback
https://github.com/r-darwish/topgrade,stars,2019-02-12,282,wayback
https://github.com/r-darwish/topgrade,stars,2019-04-25,323,wayback
https://github.com/r-darwish/topgrade,stars,2019-09-20,654,wayback
https://github.com/r-darwish/topgrade,stars,2020-01-16,817,wayback
https://github.com/r-darwish/topgrade,stars,2020-09-09,1316,wayback
https://github.com/r-darwish/topgrade,stars,2020-11-09,1387,wayback
https://github.com/r-darwish/topgrade,stars,2021-01-23,1526,wayback
https://github.com/r-darwish/topgrade,stars,2021-04-13,1681,wayback
https://github.com/r-darwish/topgrade,stars,2021-05-25,1771,wayback
https://github.com/r-darwish/topgrade,stars,2021-07-16,1835,wayback
https://github.com/r-darwish/topgrade,stars,2021-10-14,1964,wayback
https://github.com/r-darwish/topgrade,stars,2021-12-09,2060,wayback
https://github.com/r-darwish/topgrade,stars,2022-06-07,2578,wayback
https://github.com/r-darwish/topgrade,stars,2022-09-21,3317,wayback
https://github.com/r-darwish/topgrade,stars,2022-10-09,3441,wayback
https://github.com/r-darwish/topgrade,stars,2022-11-05,3460,wayback
https://github.com/r-darwish/topgrade,stars,2022-12-02,3445,wayback
https://github.com/r-darwish/topgrade,stars,2023-02-26,3417,wayback
https://github.com/r-darwish/topgrade,stars,2023-03-28,3412,wayback
https://github.com/r-darwish/topgrade,stars,2023-06-27,3399,wayback
https://github.com/r-darwish/topgrade,stars,2023-07-04,3399,wayback
https://github.com/r-darwish/topgrade,stars,2023-10-03,3388,wayback
https://github.com/r-darwish/topgrade,stars,2023-11-02,3384,wayback
https://github.com/r-darwish/topgrade,stars,2024-01-12,3379,wayback
https://github.com/r-darwish/topgrade,stars,2024-02-01,3373,wayback
https://github.com/r-darwish/topgrade,stars,2024-05-08,3368,wayback
https://github.com/r-darwish/topgrade,stars,2024-07-07,3368,wayback
https://github.com/r-darwish/topgrade,stars,2024-10-08,3348,wayback
https://github.com/r-darwish/topgrade,stars,2024-11-07,3345,wayback
https://github.com/r-darwish/topgrade,stars,2025-01-16,3334,wayback
https://github.com/r-darwish/topgrade,stars,2025-02-01,3331,wayback
https://github.com/r-darwish/topgrade,stars,2025-03-14,3336,wayback
https://github.com/r-darwish/topgrade,stars,2025-04-03,3334,wayback
https://github.com/r-darwish/topgrade,stars,2025-05-02,3332,wayback
https://github.com/r-darwish/topgrade,stars,2025-08-12,3320,wayback
https://github.com/r-darwish/topgrade,stars,2025-09-07,3317,wayback
https://github.com/r-darwish/topgrade,stars,2025-10-07,3310,wayback
https://github.com/r-darwish/topgrade,stars,2025-11-22,3308,wayback
https://github.com/r-darwish/topgrade,stars,2025-12-14,3307,wayback
https://github.com/r-darwish/topgrade,stars,2026-01-13,3309,wayback
https://github.com/r-darwish/topgrade,stars,2026-02-05,3309,wayback
https://github.com/r-darwish/topgrade,stars,2026-03-10,3306,wayback
https://github.com/r-darwish/topgrade,stars,2026-05-09,3305,wayback
https://github.com/r-darwish/topgrade,stars,2026-06-23,3307,wayback
https://github.com/r-darwish/topgrade,stars,2026-07-08,3309,wayback
https://github.com/r-darwish/topgrade,stars,2026-08-13,3308,sample
https://github.com/r-darwish/topgrade,stars,2026-08-17,3307,sample
https://github.com/r-darwish/topgrade,stars,2026-08-18,3307,sample
https://github.com/racket/racket,commit,2026-08-18,2026-08-17,sample
https://github.com/racket/racket,release,2026-08-18,2026-08-13,sample
https://github.com/racket/racket,release_source,2026-08-18,release,sample
https://github.com/racket/racket,stars,2010-04-18,0,created
https://github.com/racket/racket,stars,2026-08-18,5197,sample
https://github.com/rami3l/pacaptr,commit,2026-08-18,2026-08-16,sample
https://github.com/rami3l/pacaptr,release,2026-08-18,2025-11-09,sample
https://github.com/rami3l/pacaptr,release_source,2026-08-18,release,sample
https://github.com/rami3l/pacaptr,stars,2020-03-04,0,created
https://github.com/rami3l/pacaptr,stars,2020-12-06,97,wayback
https://github.com/rami3l/pacaptr,stars,2021-08-23,169,wayback
https://github.com/rami3l/pacaptr,stars,2021-10-21,182,wayback
https://github.com/rami3l/pacaptr,stars,2022-03-13,207,wayback
https://github.com/rami3l/pacaptr,stars,2022-04-05,221,wayback
https://github.com/rami3l/pacaptr,stars,2022-05-18,239,wayback
https://github.com/rami3l/pacaptr,stars,2022-06-17,239,wayback
https://github.com/rami3l/pacaptr,stars,2022-10-12,251,wayback
https://github.com/rami3l/pacaptr,stars,2022-12-06,267,wayback
https://github.com/rami3l/pacaptr,stars,2023-03-05,283,wayback
https://github.com/rami3l/pacaptr,stars,2023-06-28,299,wayback
https://github.com/rami3l/pacaptr,stars,2023-07-29,306,wayback
https://github.com/rami3l/pacaptr,stars,2024-01-19,335,wayback
https://github.com/rami3l/pacaptr,stars,2024-02-26,341,wayback
https://github.com/rami3l/pacaptr,stars,2024-03-13,343,wayback
https://github.com/rami3l/pacaptr,stars,2024-04-19,345,wayback
https://github.com/rami3l/pacaptr,stars,2024-05-12,349,wayback
https://github.com/rami3l/pacaptr,stars,2024-09-06,361,wayback
https://github.com/rami3l/pacaptr,stars,2024-10-06,365,wayback
https://github.com/rami3l/pacaptr,stars,2024-11-13,368,wayback
https://github.com/rami3l/pacaptr,stars,2024-12-13,374,wayback
https://github.com/rami3l/pacaptr,stars,2025-03-18,380,wayback
https://github.com/rami3l/pacaptr,stars,2025-04-16,383,wayback
https://github.com/rami3l/pacaptr,stars,2025-07-11,390,wayback
https://github.com/rami3l/pacaptr,stars,2025-09-10,396,wayback
https://github.com/rami3l/pacaptr,stars,2025-10-05,397,wayback
https://github.com/rami3l/pacaptr,stars,2025-12-28,403,wayback
https://github.com/rami3l/pacaptr,stars,2026-01-30,406,wayback
https://github.com/rami3l/pacaptr,stars,2026-02-08,407,wayback
https://github.com/rami3l/pacaptr,stars,2026-05-29,416,wayback
https://github.com/rami3l/pacaptr,stars,2026-08-13,419,sample
https://github.com/rami3l/pacaptr,stars,2026-08-18,421,sample
https://github.com/ripytide/metapac,commit,2026-08-17,2026-08-11,sample
https://github.com/ripytide/metapac,release,2026-08-17,2026-08-09,sample
https://github.com/ripytide/metapac,release_source,2026-08-17,release,sample
https://github.com/ripytide/metapac,stars,2024-08-29,0,created
https://github.com/ripytide/metapac,stars,2024-11-13,13,wayback
https://github.com/ripytide/metapac,stars,2025-03-16,50,wayback
https://github.com/ripytide/metapac,stars,2025-04-11,53,wayback
https://github.com/ripytide/metapac,stars,2025-07-29,95,wayback
https://github.com/ripytide/metapac,stars,2025-08-09,115,wayback
https://github.com/ripytide/metapac,stars,2025-09-27,179,wayback
https://github.com/ripytide/metapac,stars,2025-11-24,221,wayback
https://github.com/ripytide/metapac,stars,2026-01-06,237,wayback
https://github.com/ripytide/metapac,stars,2026-02-19,263,wayback
https://github.com/ripytide/metapac,stars,2026-06-05,287,wayback
https://github.com/ripytide/metapac,stars,2026-08-01,301,wayback
https://github.com/ripytide/metapac,stars,2026-08-13,303,sample
https://github.com/ripytide/metapac,stars,2026-08-17,304,sample
https://github.com/ripytide/metapac,stars,2026-08-18,304,sample
https://github.com/rossmacarthur/sheldon,commit,2026-08-13,2026-07-01,sample
https://github.com/rossmacarthur/sheldon,release,2026-08-13,2025-07-22,sample
https://github.com/rossmacarthur/sheldon,release_source,2026-08-13,release,sample
https://github.com/rossmacarthur/sheldon,stars,2019-03-03,0,created
https://github.com/rossmacarthur/sheldon,stars,2026-08-13,1558,sample
https://github.com/rossmacarthur/sheldon,stars,2026-08-17,1560,sample
https://github.com/rossmacarthur/sheldon,stars,2026-08-18,1560,sample
https://github.com/rpm-software-management/dnf,commit,2026-08-13,2026-08-07,sample
https://github.com/rpm-software-management/dnf,release,2026-08-13,2025-10-21,sample
https://github.com/rpm-software-management/dnf,release_source,2026-08-13,release,sample
https://github.com/rpm-software-management/dnf,stars,2012-03-09,0,created
https://github.com/rpm-software-management/dnf,stars,2026-08-13,1378,sample
https://github.com/rpm-software-management/dnf,stars,2026-08-17,1378,sample
https://github.com/rpm-software-management/dnf,stars,2026-08-18,1378,sample
https://github.com/rpm-software-management/dnf5,commit,2026-08-13,2026-08-13,sample
https://github.com/rpm-software-management/dnf5,release,2026-08-13,2026-08-12,sample
https://github.com/rpm-software-management/dnf5,release_source,2026-08-13,release,sample
https://github.com/rpm-software-management/dnf5,stars,2022-07-27,0,created
https://github.com/rpm-software-management/dnf5,stars,2026-08-13,461,sample
https://github.com/rpm-software-management/dnf5,stars,2026-08-17,461,sample
https://github.com/rpm-software-management/dnf5,stars,2026-08-18,461,sample
https://github.com/rpm-software-management/yum,commit,2026-08-13,2021-04-02,sample
https://github.com/rpm-software-management/yum,stars,2015-03-04,0,created
https://github.com/rpm-software-management/yum,stars,2026-08-13,135,sample
https://github.com/rpm-software-management/yum,stars,2026-08-17,135,sample
https://github.com/rpm-software-management/yum,stars,2026-08-18,135,sample
https://github.com/ruby/rubygems,commit,2026-08-18,2026-08-18,sample
https://github.com/ruby/rubygems,release,2026-08-13,2026-08-05,sample
https://github.com/ruby/rubygems,release_source,2026-08-13,release,sample
https://github.com/ruby/rubygems,stars,2010-04-16,0,created
https://github.com/ruby/rubygems,stars,2026-08-13,3952,sample
https://github.com/ruby/rubygems,stars,2026-08-17,3953,sample
https://github.com/ruby/rubygems,stars,2026-08-18,3953,sample
https://github.com/rust-lang/cargo,commit,2026-08-18,2026-08-18,sample
https://github.com/rust-lang/cargo,release,2026-08-13,2026-06-30,sample
https://github.com/rust-lang/cargo,release_source,2026-08-13,tag,sample
https://github.com/rust-lang/cargo,stars,2014-03-04,0,created
https://github.com/rust-lang/cargo,stars,2026-08-13,15382,sample
https://github.com/rust-lang/cargo,stars,2026-08-17,15387,sample
https://github.com/rust-lang/cargo,stars,2026-08-18,15387,sample
https://github.com/rust-lang/rustup,commit,2026-08-17,2026-08-17,sample
https://github.com/rust-lang/rustup,release,2026-08-13,2026-03-05,sample
https://github.com/rust-lang/rustup,release_source,2026-08-13,tag,sample
https://github.com/rust-lang/rustup,stars,2015-09-26,0,created
https://github.com/rust-lang/rustup,stars,2026-08-13,7002,sample
https://github.com/rust-lang/rustup,stars,2026-08-17,7013,sample
https://github.com/rust-lang/rustup,stars,2026-08-18,7014,sample
https://github.com/sdkman/sdkman-cli,commit,2026-08-13,2026-08-05,sample
https://github.com/sdkman/sdkman-cli,release,2026-08-13,2026-08-05,sample
https://github.com/sdkman/sdkman-cli,release_source,2026-08-13,tag,sample
https://github.com/sdkman/sdkman-cli,stars,2012-08-27,0,created
https://github.com/sdkman/sdkman-cli,stars,2026-08-13,6830,sample
https://github.com/sdkman/sdkman-cli,stars,2026-08-17,6828,sample
https://github.com/sdkman/sdkman-cli,stars,2026-08-18,6828,sample
https://github.com/sigoden/upt,commit,2026-08-17,2024-10-30,sample
https://github.com/sigoden/upt,release,2026-08-17,2024-10-31,sample
https://github.com/sigoden/upt,release_source,2026-08-17,release,sample
https://github.com/sigoden/upt,stars,2019-03-31,0,created
https://github.com/sigoden/upt,stars,2020-03-13,28,wayback
https://github.com/sigoden/upt,stars,2020-09-05,34,wayback
https://github.com/sigoden/upt,stars,2020-11-12,38,wayback
https://github.com/sigoden/upt,stars,2023-12-23,140,wayback
https://github.com/sigoden/upt,stars,2024-01-06,186,wayback
https://github.com/sigoden/upt,stars,2024-04-16,277,wayback
https://github.com/sigoden/upt,stars,2024-08-03,405,wayback
https://github.com/sigoden/upt,stars,2024-09-01,423,wayback
https://github.com/sigoden/upt,stars,2024-10-08,431,wayback
https://github.com/sigoden/upt,stars,2024-11-13,442,wayback
https://github.com/sigoden/upt,stars,2024-12-18,446,wayback
https://github.com/sigoden/upt,stars,2025-01-22,453,wayback
https://github.com/sigoden/upt,stars,2025-03-19,468,wayback
https://github.com/sigoden/upt,stars,2025-04-01,478,wayback
https://github.com/sigoden/upt,stars,2025-05-09,483,wayback
https://github.com/sigoden/upt,stars,2025-07-08,489,wayback
https://github.com/sigoden/upt,stars,2025-11-17,513,wayback
https://github.com/sigoden/upt,stars,2025-12-25,518,wayback
https://github.com/sigoden/upt,stars,2026-01-30,519,wayback
https://github.com/sigoden/upt,stars,2026-03-07,520,wayback
https://github.com/sigoden/upt,stars,2026-08-13,530,sample
https://github.com/sigoden/upt,stars,2026-08-17,530,sample
https://github.com/sigoden/upt,stars,2026-08-18,530,sample
https://github.com/sourcemage/sorcery,commit,2026-08-17,2026-08-16,sample
https://github.com/sourcemage/sorcery,stars,2015-12-27,0,created
https://github.com/sourcemage/sorcery,stars,2026-08-13,7,sample
https://github.com/sourcemage/sorcery,stars,2026-08-17,7,sample
https://github.com/sourcemage/sorcery,stars,2026-08-18,7,sample
https://github.com/spack/spack,commit,2026-08-17,2026-08-17,sample
https://github.com/spack/spack,release,2026-08-17,2026-07-20,sample
https://github.com/spack/spack,release_source,2026-08-17,release,sample
https://github.com/spack/spack,stars,2014-01-08,0,created
https://github.com/spack/spack,stars,2026-08-17,5108,sample
https://github.com/spack/spack,stars,2026-08-18,5106,sample
https://github.com/sxyazi/yazi,commit,2026-08-17,2026-08-17,sample
https://github.com/sxyazi/yazi,release,2026-08-17,2026-08-17,sample
https://github.com/sxyazi/yazi,release_source,2026-08-17,tag,sample
https://github.com/sxyazi/yazi,stars,2023-07-08,0,created
https://github.com/sxyazi/yazi,stars,2026-08-17,41425,sample
https://github.com/sxyazi/yazi,stars,2026-08-18,41445,sample
https://github.com/topgrade-rs/topgrade,commit,2026-08-17,2026-08-16,sample
https://github.com/topgrade-rs/topgrade,release,2026-08-13,2026-07-28,sample
https://github.com/topgrade-rs/topgrade,release_source,2026-08-13,release,sample
https://github.com/topgrade-rs/topgrade,stars,2022-10-11,0,created
https://github.com/topgrade-rs/topgrade,stars,2022-10-14,27,wayback
https://github.com/topgrade-rs/topgrade,stars,2022-11-05,183,wayback
https://github.com/topgrade-rs/topgrade,stars,2022-12-02,349,wayback
https://github.com/topgrade-rs/topgrade,stars,2023-01-21,550,wayback
https://github.com/topgrade-rs/topgrade,stars,2023-02-01,619,wayback
https://github.com/topgrade-rs/topgrade,stars,2023-04-12,817,wayback
https://github.com/topgrade-rs/topgrade,stars,2023-06-08,959,wayback
https://github.com/topgrade-rs/topgrade,stars,2023-07-04,1007,wayback
https://github.com/topgrade-rs/topgrade,stars,2023-10-03,1148,wayback
https://github.com/topgrade-rs/topgrade,stars,2023-11-02,1199,wayback
https://github.com/topgrade-rs/topgrade,stars,2023-12-01,1246,wayback
https://github.com/topgrade-rs/topgrade,stars,2024-01-15,1329,wayback
https://github.com/topgrade-rs/topgrade,stars,2024-03-06,1438,wayback
https://github.com/topgrade-rs/topgrade,stars,2024-05-28,1620,wayback
https://github.com/topgrade-rs/topgrade,stars,2024-06-12,1666,wayback
https://github.com/topgrade-rs/topgrade,stars,2024-08-19,1827,wayback
https://github.com/topgrade-rs/topgrade,stars,2024-09-01,1854,wayback
https://github.com/topgrade-rs/topgrade,stars,2024-10-03,1950,wayback
https://github.com/topgrade-rs/topgrade,stars,2024-11-07,2035,wayback
https://github.com/topgrade-rs/topgrade,stars,2024-12-01,2078,wayback
https://github.com/topgrade-rs/topgrade,stars,2025-01-08,2159,wayback
https://github.com/topgrade-rs/topgrade,stars,2025-02-14,2227,wayback
https://github.com/topgrade-rs/topgrade,stars,2025-03-07,2262,wayback
https://github.com/topgrade-rs/topgrade,stars,2025-04-20,2364,wayback
https://github.com/topgrade-rs/topgrade,stars,2025-05-02,2384,wayback
https://github.com/topgrade-rs/topgrade,stars,2025-06-22,2513,wayback
https://github.com/topgrade-rs/topgrade,stars,2025-07-05,2528,wayback
https://github.com/topgrade-rs/topgrade,stars,2025-08-13,2766,wayback
https://github.com/topgrade-rs/topgrade,stars,2025-09-18,2850,wayback
https://github.com/topgrade-rs/topgrade,stars,2025-10-01,2880,wayback
https://github.com/topgrade-rs/topgrade,stars,2025-11-15,3031,wayback
https://github.com/topgrade-rs/topgrade,stars,2025-12-02,3109,wayback
https://github.com/topgrade-rs/topgrade,stars,2026-01-11,3259,wayback
https://github.com/topgrade-rs/topgrade,stars,2026-02-01,3386,wayback
https://github.com/topgrade-rs/topgrade,stars,2026-03-07,3517,wayback
https://github.com/topgrade-rs/topgrade,stars,2026-04-08,3643,wayback
https://github.com/topgrade-rs/topgrade,stars,2026-05-09,3981,wayback
https://github.com/topgrade-rs/topgrade,stars,2026-06-01,4131,wayback
https://github.com/topgrade-rs/topgrade,stars,2026-08-13,4387,sample
https://github.com/topgrade-rs/topgrade,stars,2026-08-17,4405,sample
https://github.com/topgrade-rs/topgrade,stars,2026-08-18,4408,sample
https://github.com/transcode-open/apt-cyg,commit,2026-08-13,2017-01-28,sample
https://github.com/transcode-open/apt-cyg,release,2026-08-13,2016-01-03,sample
https://github.com/transcode-open/apt-cyg,release_source,2026-08-13,tag,sample
https://github.com/transcode-open/apt-cyg,stars,2013-07-28,0,created
https://github.com/transcode-open/apt-cyg,stars,2026-08-13,3015,sample
https://github.com/transcode-open/apt-cyg,stars,2026-08-17,3015,sample
https://github.com/transcode-open/apt-cyg,stars,2026-08-18,3015,sample
https://github.com/trizen/trizen,commit,2026-08-13,2025-08-11,sample
https://github.com/trizen/trizen,release,2026-08-13,2022-12-02,sample
https://github.com/trizen/trizen,release_source,2026-08-13,release,sample
https://github.com/trizen/trizen,stars,2011-02-17,0,created
https://github.com/trizen/trizen,stars,2026-08-13,824,sample
https://github.com/trizen/trizen,stars,2026-08-17,824,sample
https://github.com/trizen/trizen,stars,2026-08-18,824,sample
https://github.com/ugexe/zef,commit,2026-08-17,2026-05-24,sample
https://github.com/ugexe/zef,release,2026-08-17,2026-05-24,sample
https://github.com/ugexe/zef,release_source,2026-08-17,release,sample
https://github.com/ugexe/zef,stars,2013-07-03,0,created
https://github.com/ugexe/zef,stars,2026-08-17,225,sample
https://github.com/ugexe/zef,stars,2026-08-18,225,sample
https://github.com/void-linux/xbps,commit,2026-08-13,2026-05-01,sample
https://github.com/void-linux/xbps,release,2026-08-13,2026-02-09,sample
https://github.com/void-linux/xbps,release_source,2026-08-13,release,sample
https://github.com/void-linux/xbps,stars,2018-06-15,0,created
https://github.com/void-linux/xbps,stars,2026-08-13,1127,sample
https://github.com/void-linux/xbps,stars,2026-08-17,1131,sample
https://github.com/void-linux/xbps,stars,2026-08-18,1131,sample
https://github.com/volta-cli/volta,commit,2026-08-13,2025-11-15,sample
https://github.com/volta-cli/volta,release,2026-08-13,2024-12-05,sample
https://github.com/volta-cli/volta,release_source,2026-08-13,release,sample
https://github.com/volta-cli/volta,stars,2017-09-25,0,created
https://github.com/volta-cli/volta,stars,2026-08-13,13048,sample
https://github.com/volta-cli/volta,stars,2026-08-17,13053,sample
https://github.com/volta-cli/volta,stars,2026-08-18,13053,sample
https://github.com/wimpysworld/deb-get,commit,2026-08-13,2026-08-13,sample
https://github.com/wimpysworld/deb-get,release,2026-08-13,2026-06-22,sample
https://github.com/wimpysworld/deb-get,release_source,2026-08-13,release,sample
https://github.com/wimpysworld/deb-get,stars,2022-04-18,0,created
https://github.com/wimpysworld/deb-get,stars,2026-08-13,1735,sample
https://github.com/wimpysworld/deb-get,stars,2026-08-17,1736,sample
https://github.com/wimpysworld/deb-get,stars,2026-08-18,1736,sample
https://github.com/winpax/sfsu,commit,2026-08-17,2026-08-17,sample
https://github.com/winpax/sfsu,release,2026-08-13,2026-07-28,sample
https://github.com/winpax/sfsu,release_source,2026-08-13,release,sample
https://github.com/winpax/sfsu,stars,2022-10-28,0,created
https://github.com/winpax/sfsu,stars,2026-08-13,243,sample
https://github.com/winpax/sfsu,stars,2026-08-17,245,sample
https://github.com/winpax/sfsu,stars,2026-08-18,245,sample
https://github.com/yarnpkg/berry,commit,2026-08-13,2026-07-29,sample
https://github.com/yarnpkg/berry,release,2026-08-13,2026-07-29,sample
https://github.com/yarnpkg/berry,release_source,2026-08-13,release,sample
https://github.com/yarnpkg/berry,stars,2018-09-10,0,created
https://github.com/yarnpkg/berry,stars,2026-08-13,8096,sample
https://github.com/yarnpkg/berry,stars,2026-08-17,8102,sample
https://github.com/yarnpkg/berry,stars,2026-08-18,8101,sample
https://github.com/yarnpkg/yarn,commit,2026-08-13,2026-02-12,sample
https://github.com/yarnpkg/yarn,release,2026-08-13,2024-03-09,sample
https://github.com/yarnpkg/yarn,release_source,2026-08-13,release,sample
https://github.com/yarnpkg/yarn,stars,2016-01-19,0,created
https://github.com/yarnpkg/yarn,stars,2026-08-13,41493,sample
https://github.com/yarnpkg/yarn,stars,2026-08-17,41490,sample
https://github.com/yarnpkg/yarn,stars,2026-08-18,41487,sample
https://github.com/zdharma-continuum/zinit,commit,2026-08-17,2026-08-14,sample
https://github.com/zdharma-continuum/zinit,release,2026-08-13,2026-07-01,sample
https://github.com/zdharma-continuum/zinit,release_source,2026-08-13,release,sample
https://github.com/zdharma-continuum/zinit,stars,2021-10-30,0,created
https://github.com/zdharma-continuum/zinit,stars,2026-08-13,4803,sample
https://github.com/zdharma-continuum/zinit,stars,2026-08-17,4803,sample
https://github.com/zdharma-continuum/zinit,stars,2026-08-18,4804,sample
https://github.com/zimfw/zimfw,commit,2026-08-17,2026-08-17,sample
https://github.com/zimfw/zimfw,release,2026-08-17,2026-08-16,sample
https://github.com/zimfw/zimfw,release_source,2026-08-13,release,sample
https://github.com/zimfw/zimfw,stars,2015-12-15,0,created
https://github.com/zimfw/zimfw,stars,2026-08-13,4665,sample
https://github.com/zimfw/zimfw,stars,2026-08-17,4665,sample
https://github.com/zimfw/zimfw,stars,2026-08-18,4667,sample
https://github.com/zplug/zplug,commit,2026-08-13,2026-03-04,sample
https://github.com/zplug/zplug,release,2026-08-13,2017-12-28,sample
https://github.com/zplug/zplug,release_source,2026-08-13,release,sample
https://github.com/zplug/zplug,stars,2015-11-21,0,created
https://github.com/zplug/zplug,stars,2026-08-13,6048,sample
https://github.com/zplug/zplug,stars,2026-08-17,6049,sample
https://github.com/zplug/zplug,stars,2026-08-18,6049,sample
https://github.com/zsh-users/antigen,commit,2026-08-13,2026-07-15,sample
https://github.com/zsh-users/antigen,release,2026-08-13,2018-01-04,sample
https://github.com/zsh-users/antigen,release_source,2026-08-13,release,sample
https://github.com/zsh-users/antigen,stars,2012-05-25,0,created
https://github.com/zsh-users/antigen,stars,2026-08-13,8347,sample
https://github.com/zsh-users/antigen,stars,2026-08-17,8350,sample
https://github.com/zsh-users/antigen,stars,2026-08-18,8350,sample
https://gitlab.alpinelinux.org/alpine/apk-tools,commit,2026-08-13,2026-08-08,sample
https://gitlab.alpinelinux.org/alpine/apk-tools,release,2026-08-13,2026-07-28,sample
https://gitlab.alpinelinux.org/alpine/apk-tools,release_source,2026-08-13,release,sample
https://gitlab.alpinelinux.org/alpine/apk-tools,stars,2019-07-14,0,created
https://gitlab.alpinelinux.org/alpine/apk-tools,stars,2026-08-13,42,sample
https://gitlab.alpinelinux.org/alpine/apk-tools,stars,2026-08-17,42,sample
https://gitlab.alpinelinux.org/alpine/apk-tools,stars,2026-08-18,42,sample
https://gitlab.archlinux.org/pacman/pacman,commit,2026-08-13,2026-01-25,sample
https://gitlab.archlinux.org/pacman/pacman,release,2026-08-13,2025-11-01,sample
https://gitlab.archlinux.org/pacman/pacman,release_source,2026-08-13,release,sample
https://gitlab.archlinux.org/pacman/pacman,stars,2021-06-24,0,created
https://gitlab.archlinux.org/pacman/pacman,stars,2026-08-13,66,sample
https://gitlab.archlinux.org/pacman/pacman,stars,2026-08-17,66,sample
https://gitlab.archlinux.org/pacman/pacman,stars,2026-08-18,66,sample
https://gitlab.com/volian/nala,commit,2026-08-17,2026-08-09,sample
https://gitlab.com/volian/nala,release,2026-08-17,2025-04-20,sample
https://gitlab.com/volian/nala,release_source,2026-08-17,tag,sample
https://gitlab.com/volian/nala,stars,2021-12-07,0,created
https://gitlab.com/volian/nala,stars,2026-08-17,920,sample
https://gitlab.com/volian/nala,stars,2026-08-18,920,sample
https://gitlab.exherbo.org/paludis/paludis,commit,2026-08-13,2026-06-24,sample
https://gitlab.exherbo.org/paludis/paludis,release,2026-08-13,2025-03-20,sample
https://gitlab.exherbo.org/paludis/paludis,release_source,2026-08-13,tag,sample
https://gitlab.exherbo.org/paludis/paludis,stars,2017-05-11,0,created
https://gitlab.exherbo.org/paludis/paludis,stars,2026-08-13,3,sample
https://gitlab.exherbo.org/paludis/paludis,stars,2026-08-17,3,sample
https://gitlab.exherbo.org/paludis/paludis,stars,2026-08-18,3,sample
https://salsa.debian.org/apt-team/apt,commit,2026-08-17,2026-08-17,sample
https://salsa.debian.org/apt-team/apt,release,2026-08-17,2026-08-14,sample
https://salsa.debian.org/apt-team/apt,release_source,2026-08-13,tag,sample
https://salsa.debian.org/apt-team/apt,stars,2017-12-25,0,created
https://salsa.debian.org/apt-team/apt,stars,2026-08-13,67,sample
https://salsa.debian.org/apt-team/apt,stars,2026-08-17,67,sample
https://salsa.debian.org/apt-team/apt,stars,2026-08-18,67,sample
